assemblea,codice,status,elettori,votanti,perc_votanti,aggiornamento,sezioni_perv,sezioni,coll_uni_perv,coll_uni,sezioni_coll_uni_perv,sk_bianche,sk_nulle,sk_contestate,livello,fine_riparto
scrutiniCI,11430560130,ESERCIZIO,6675,5264,"78,86",Dato aggiornato al 05/03/2018 - 08:39,7,7,,,,39,91,0,C,
scrutiniCI,11430560140,ESERCIZIO,19580,15119,"77,21",Dato aggiornato al 05/03/2018 - 06:48,28,28,,,,119,452,0,C,
scrutiniCI,11430560150,ESERCIZIO,5239,4071,"77,70",Dato aggiornato al 05/03/2018 - 07:30,6,6,,,,52,129,0,C,
scrutiniCI,11430560160,ESERCIZIO,4057,3272,"80,65",Dato aggiornato al 05/03/2018 - 07:30,5,5,,,,34,102,0,C,
scrutiniCI,11430560170,ESERCIZIO,4339,3235,"74,55",Dato aggiornato al 05/03/2018 - 04:39,7,7,,,,35,79,0,C,
scrutiniCI,11430560180,ESERCIZIO,6943,5381,"77,50",Dato aggiornato al 05/03/2018 - 07:35,9,9,,,,51,126,0,C,
scrutiniCI,11430560190,ESERCIZIO,3813,3041,"79,75",Dato aggiornato al 05/03/2018 - 07:18,4,4,,,,33,90,0,C,
scrutiniCI,11430560200,ESERCIZIO,8071,6232,"77,21",Dato aggiornato al 05/03/2018 - 03:25,11,11,,,,62,192,0,C,
scrutiniCI,11430560220,ESERCIZIO,787,491,"62,38",Dato aggiornato al 05/03/2018 - 02:55,2,2,,,,8,17,0,C,
scrutiniCI,11430560230,ESERCIZIO,8315,6457,"77,65",Dato aggiornato al 05/03/2018 - 04:45,10,10,,,,59,190,0,C,
scrutiniCI,11430560240,ESERCIZIO,2826,2058,"72,82",Dato aggiornato al 05/03/2018 - 05:47,5,5,,,,21,48,0,C,
scrutiniCI,11430560250,ESERCIZIO,9814,7549,"76,92",Dato aggiornato al 05/03/2018 - 07:37,11,11,,,,75,194,0,C,
scrutiniCI,11430560260,ESERCIZIO,932,619,"66,41",Dato aggiornato al 05/03/2018 - 03:47,2,2,,,,7,28,0,C,
scrutiniCI,11430560280,ESERCIZIO,828,541,"65,33",Dato aggiornato al 05/03/2018 - 02:55,2,2,,,,10,21,0,C,
scrutiniCI,11430560291,ESERCIZIO,2446,1893,"77,39",Dato aggiornato al 05/03/2018 - 04:01,4,4,,,,24,62,0,C,
scrutiniCI,11430560310,ESERCIZIO,4142,3269,"78,92",Dato aggiornato al 05/03/2018 - 05:28,4,4,,,,29,73,0,C,
scrutiniCI,11430560320,ESERCIZIO,14697,10583,"72,00",Dato aggiornato al 05/03/2018 - 04:42,20,20,,,,92,278,0,C,
scrutiniCI,11430560350,ESERCIZIO,1398,1013,"72,46",Dato aggiornato al 05/03/2018 - 06:14,2,2,,,,17,31,0,C,
scrutiniCI,11430560360,ESERCIZIO,3656,2871,"78,52",Dato aggiornato al 05/03/2018 - 04:32,4,4,,,,38,73,0,C,
scrutiniCI,11430560380,ESERCIZIO,964,652,"67,63",Dato aggiornato al 05/03/2018 - 02:55,2,2,,,,10,20,0,C,
scrutiniCI,11430560390,ESERCIZIO,1599,1158,"72,42",Dato aggiornato al 05/03/2018 - 09:26,2,2,,,,7,22,0,C,
scrutiniCI,11430560400,ESERCIZIO,855,567,"66,31",Dato aggiornato al 05/03/2018 - 03:43,2,2,,,,16,24,0,C,
scrutiniCI,11430560420,ESERCIZIO,6964,5482,"78,71",Dato aggiornato al 05/03/2018 - 03:51,8,8,,,,52,124,0,C,
scrutiniCI,11430560440,ESERCIZIO,458,295,"64,41",Dato aggiornato al 05/03/2018 - 03:19,1,1,,,,1,9,0,C,
scrutiniCI,11430560450,ESERCIZIO,2022,1614,"79,82",Dato aggiornato al 05/03/2018 - 03:58,3,3,,,,25,46,0,C,
scrutiniCI,11430560460,ESERCIZIO,1443,670,"46,43",Dato aggiornato al 05/03/2018 - 03:08,2,2,,,,9,27,0,C,
scrutiniCI,11440610010,ESERCIZIO,1512,1119,"74,00",Dato aggiornato al 05/03/2018 - 04:44,2,2,,,,14,43,0,C,
scrutiniCI,11440610020,ESERCIZIO,3639,2879,"79,11",Dato aggiornato al 05/03/2018 - 09:26,5,5,,,,38,87,0,C,
scrutiniCI,11440610025,ESERCIZIO,2513,1855,"73,81",Dato aggiornato al 05/03/2018 - 03:36,5,5,,,,28,92,0,C,
scrutiniCI,11440610030,ESERCIZIO,740,596,"80,54",Dato aggiornato al 05/03/2018 - 06:14,1,1,,,,6,21,0,C,
scrutiniCI,11440610040,ESERCIZIO,2273,1643,"72,28",Dato aggiornato al 05/03/2018 - 03:08,4,4,,,,22,55,0,C,
scrutiniCI,11440610050,ESERCIZIO,2844,2094,"73,62",Dato aggiornato al 05/03/2018 - 03:40,5,5,,,,34,67,0,C,
scrutiniCI,11440610060,ESERCIZIO,5572,4116,"73,86",Dato aggiornato al 05/03/2018 - 04:54,7,7,,,,41,133,1,C,
scrutiniCI,11440610070,ESERCIZIO,4501,3467,"77,02",Dato aggiornato al 05/03/2018 - 09:26,6,6,,,,40,113,0,C,
scrutiniCI,11440610080,ESERCIZIO,1903,1486,"78,08",Dato aggiornato al 05/03/2018 - 05:39,3,3,,,,19,44,0,C,
scrutiniCI,11440610100,ESERCIZIO,3600,2749,"76,36",Dato aggiornato al 05/03/2018 - 07:30,4,4,,,,32,88,0,C,
scrutiniCI,11440610110,ESERCIZIO,5893,4645,"78,82",Dato aggiornato al 05/03/2018 - 06:29,7,7,,,,62,126,0,C,
scrutiniCI,11440610120,ESERCIZIO,3648,2876,"78,83",Dato aggiornato al 05/03/2018 - 04:20,6,6,,,,32,66,0,C,
scrutiniCI,11440610130,ESERCIZIO,9372,7083,"75,57",Dato aggiornato al 05/03/2018 - 05:18,14,14,,,,93,257,0,C,
scrutiniCI,11440610140,ESERCIZIO,4157,3219,"77,43",Dato aggiornato al 05/03/2018 - 03:27,5,5,,,,38,96,0,C,
scrutiniCI,11440610150,ESERCIZIO,113,75,"66,37",Dato aggiornato al 05/03/2018 - 00:26,1,1,,,,1,3,0,C,
scrutiniCI,11440610160,ESERCIZIO,747,518,"69,34",Dato aggiornato al 05/03/2018 - 05:53,2,2,,,,10,32,0,C,
scrutiniCI,11440610170,ESERCIZIO,505,364,"72,07",Dato aggiornato al 05/03/2018 - 05:34,1,1,,,,5,16,0,C,
scrutiniCI,11440610180,ESERCIZIO,3347,2471,"73,82",Dato aggiornato al 05/03/2018 - 04:26,5,5,,,,29,71,0,C,
scrutiniCI,11440610190,ESERCIZIO,1096,721,"65,78",Dato aggiornato al 05/03/2018 - 01:54,3,3,,,,20,33,0,C,
scrutiniCI,11440610200,ESERCIZIO,1100,629,"57,18",Dato aggiornato al 05/03/2018 - 02:55,5,5,,,,10,24,0,C,
scrutiniCI,11440610210,ESERCIZIO,10869,8320,"76,54",Dato aggiornato al 05/03/2018 - 05:44,14,14,,,,88,257,0,C,
scrutiniCI,11440610220,ESERCIZIO,1652,1322,"80,02",Dato aggiornato al 05/03/2018 - 04:18,2,2,,,,12,24,0,C,
scrutiniCI,11440610230,ESERCIZIO,4485,3655,"81,49",Dato aggiornato al 05/03/2018 - 05:56,5,5,,,,43,96,0,C,
scrutiniCI,11440610240,ESERCIZIO,3292,2532,"76,91",Dato aggiornato al 05/03/2018 - 04:55,4,4,,,,31,79,0,C,
scrutiniCI,11440610250,ESERCIZIO,1811,1334,"73,66",Dato aggiornato al 05/03/2018 - 06:25,4,4,,,,17,51,0,C,
scrutiniCI,11440610260,ESERCIZIO,3141,2396,"76,28",Dato aggiornato al 05/03/2018 - 03:50,5,5,,,,24,97,0,C,
scrutiniCI,11440610270,ESERCIZIO,4171,3196,"76,62",Dato aggiornato al 05/03/2018 - 04:48,5,5,,,,51,130,0,C,
scrutiniCI,11440610280,ESERCIZIO,858,536,"62,47",Dato aggiornato al 05/03/2018 - 02:22,2,2,,,,7,18,0,C,
scrutiniCI,11440610300,ESERCIZIO,417,222,"53,23",Dato aggiornato al 05/03/2018 - 01:34,1,1,,,,7,16,0,C,
scrutiniCI,11440610320,ESERCIZIO,72406,54050,"74,64",Dato aggiornato al 05/03/2018 - 09:26,107,107,,,,502,1242,1,C,
scrutiniCI,11440610330,ESERCIZIO,1662,1246,"74,96",Dato aggiornato al 05/03/2018 - 05:06,2,2,,,,20,47,0,C,
scrutiniCI,11440610340,ESERCIZIO,526,410,"77,94",Dato aggiornato al 05/03/2018 - 03:17,1,1,,,,4,11,0,C,
scrutiniCI,11440610350,ESERCIZIO,7036,5562,"79,05",Dato aggiornato al 05/03/2018 - 06:12,7,7,,,,70,167,0,C,
scrutiniCI,11440610360,ESERCIZIO,3722,2834,"76,14",Dato aggiornato al 05/03/2018 - 04:25,5,5,,,,33,93,0,C,
scrutiniCI,11440610370,ESERCIZIO,4653,3695,"79,41",Dato aggiornato al 05/03/2018 - 05:13,6,6,,,,47,115,0,C,
scrutiniCI,11440610380,ESERCIZIO,5452,4225,"77,49",Dato aggiornato al 05/03/2018 - 07:48,6,6,,,,45,111,0,C,
scrutiniCI,11440610390,ESERCIZIO,8893,6816,"76,64",Dato aggiornato al 05/03/2018 - 05:08,10,10,,,,76,215,0,C,
scrutiniCI,11440610400,ESERCIZIO,4415,3402,"77,05",Dato aggiornato al 05/03/2018 - 04:28,7,7,,,,47,137,0,C,
scrutiniCI,11440610410,ESERCIZIO,682,485,"71,11",Dato aggiornato al 05/03/2018 - 04:23,1,1,,,,8,16,0,C,
scrutiniCI,11440610420,ESERCIZIO,2027,1550,"76,46",Dato aggiornato al 05/03/2018 - 05:18,3,3,,,,14,51,0,C,
scrutiniCI,11440610430,ESERCIZIO,1774,1312,"73,95",Dato aggiornato al 05/03/2018 - 05:30,3,3,,,,12,33,0,C,
scrutiniCI,11440610440,ESERCIZIO,1718,1223,"71,18",Dato aggiornato al 05/03/2018 - 03:52,2,2,,,,19,40,0,C,
scrutiniCI,11440610450,ESERCIZIO,3248,2523,"77,67",Dato aggiornato al 05/03/2018 - 03:33,4,4,,,,21,65,0,C,
scrutiniCI,11440610460,ESERCIZIO,1315,1049,"79,77",Dato aggiornato al 05/03/2018 - 03:08,2,2,,,,17,35,0,C,
scrutiniCI,11440610470,ESERCIZIO,72,34,"47,22",Dato aggiornato al 05/03/2018 - 05:27,1,1,,,,1,2,0,C,
scrutiniCI,11440610480,ESERCIZIO,1992,1452,"72,89",Dato aggiornato al 05/03/2018 - 03:31,3,3,,,,31,63,0,C,
scrutiniCI,11450680170,ESERCIZIO,7459,5989,"80,29",Dato aggiornato al 05/03/2018 - 06:44,9,9,,,,72,159,0,C,
scrutiniCI,11450680200,ESERCIZIO,18641,14967,"80,29",Dato aggiornato al 05/03/2018 - 08:10,18,18,,,,127,420,5,C,
scrutiniCI,11450680330,ESERCIZIO,119317,-,-,Dato aggiornato al 05/03/2018 - 16:56,159,160,,,,-,-,-,C,
scrutiniCI,11450680360,ESERCIZIO,10936,8828,"80,72",Dato aggiornato al 05/03/2018 - 06:39,12,12,,,,92,236,0,C,
scrutiniCI,11450680370,ESERCIZIO,6002,4876,"81,23",Dato aggiornato al 05/03/2018 - 08:02,6,6,,,,56,150,0,C,
scrutiniCI,12110630020,ESERCIZIO,13576,10612,"78,16",Dato aggiornato al 05/03/2018 - 07:30,15,15,,,,94,339,0,C,
scrutiniCI,12110630100,ESERCIZIO,8585,6772,"78,88",Dato aggiornato al 05/03/2018 - 09:26,10,10,,,,73,228,0,C,
scrutiniCI,12111000010,ESERCIZIO,2504,1807,"72,16",Dato aggiornato al 05/03/2018 - 03:20,4,4,,,,13,56,0,C,
scrutiniCI,12111000020,ESERCIZIO,10862,8569,"78,88",Dato aggiornato al 05/03/2018 - 03:41,16,16,,,,86,273,8,C,
scrutiniCI,12111000030,ESERCIZIO,13972,10798,"77,28",Dato aggiornato al 05/03/2018 - 05:04,17,17,,,,117,312,0,C,
scrutiniCI,12111000040,ESERCIZIO,7335,5792,"78,96",Dato aggiornato al 05/03/2018 - 06:26,9,9,,,,68,168,1,C,
scrutiniCI,12111000050,ESERCIZIO,131820,102198,"77,52",Dato aggiornato al 05/03/2018 - 12:08,179,179,,,,877,3080,26,C,
scrutiniCI,12111000060,ESERCIZIO,8031,6404,"79,74",Dato aggiornato al 05/03/2018 - 04:13,10,10,,,,51,218,0,C,
scrutiniCI,12111000070,ESERCIZIO,4861,3516,"72,33",Dato aggiornato al 05/03/2018 - 02:55,7,7,,,,32,136,0,C,
scrutiniCI,12120430010,ESERCIZIO,11060,8239,"74,49",Dato aggiornato al 05/03/2018 - 06:24,13,13,,,,84,257,0,C,
scrutiniCI,12120430210,ESERCIZIO,3413,2576,"75,47",Dato aggiornato al 05/03/2018 - 05:48,4,4,,,,29,68,0,C,
scrutiniCI,12120630012,ESERCIZIO,1742,1319,"75,71",Dato aggiornato al 05/03/2018 - 05:14,5,5,,,,16,65,0,C,
scrutiniCI,12120630030,ESERCIZIO,6928,5354,"77,28",Dato aggiornato al 05/03/2018 - 08:10,7,7,,,,50,157,0,C,
scrutiniCI,12120630031,ESERCIZIO,3429,2684,"78,27",Dato aggiornato al 05/03/2018 - 05:01,5,5,,,,33,96,0,C,
scrutiniCI,12120630050,ESERCIZIO,5853,4642,"79,30",Dato aggiornato al 05/03/2018 - 05:26,7,7,,,,50,145,0,C,
scrutiniCI,12120630060,ESERCIZIO,5000,3996,"79,92",Dato aggiornato al 05/03/2018 - 04:41,6,6,,,,53,156,0,C,
scrutiniCI,12120630070,ESERCIZIO,2558,1923,"75,17",Dato aggiornato al 05/03/2018 - 05:17,6,6,,,,23,88,1,C,
scrutiniCI,12120630080,ESERCIZIO,6068,4686,"77,22",Dato aggiornato al 05/03/2018 - 05:17,7,7,,,,42,179,0,C,
scrutiniCI,12120630090,ESERCIZIO,16580,12701,"76,60",Dato aggiornato al 05/03/2018 - 09:26,19,19,,,,130,416,1,C,
scrutiniCI,12120630110,ESERCIZIO,14320,10755,"75,10",Dato aggiornato al 05/03/2018 - 05:21,19,19,,,,93,293,1,C,
scrutiniCI,12120630120,ESERCIZIO,14790,11038,"74,63",Dato aggiornato al 05/03/2018 - 04:27,20,20,,,,91,425,0,C,
scrutiniCI,12120630130,ESERCIZIO,7225,5609,"77,63",Dato aggiornato al 05/03/2018 - 07:30,10,10,,,,58,181,1,C,
scrutiniCI,12120630140,ESERCIZIO,70468,54181,"76,88",Dato aggiornato al 05/03/2018 - 05:40,100,100,,,,490,1689,0,C,
scrutiniCI,12120630160,ESERCIZIO,6849,5394,"78,75",Dato aggiornato al 05/03/2018 - 09:26,10,10,,,,56,185,0,C,
scrutiniCI,12120630170,ESERCIZIO,1264,824,"65,18",Dato aggiornato al 05/03/2018 - 03:08,3,3,,,,12,39,0,C,
scrutiniCI,12120630185,ESERCIZIO,6629,5019,"75,71",Dato aggiornato al 05/03/2018 - 08:56,17,17,,,,74,229,0,C,
scrutiniCI,12120630190,ESERCIZIO,9188,7027,"76,48",Dato aggiornato al 05/03/2018 - 09:26,10,10,,,,73,198,1,C,
scrutiniCI,12120630210,ESERCIZIO,4351,3394,"78,00",Dato aggiornato al 05/03/2018 - 04:09,6,6,,,,28,106,0,C,
scrutiniCI,12130430050,ESERCIZIO,26329,19816,"75,26",Dato aggiornato al 05/03/2018 - 05:24,43,43,,,,207,540,5,C,
scrutiniCI,12130430130,ESERCIZIO,6053,4596,"75,92",Dato aggiornato al 05/03/2018 - 05:02,9,9,,,,35,161,18,C,
scrutiniCI,12130430240,ESERCIZIO,19387,14383,"74,18",Dato aggiornato al 05/03/2018 - 06:06,27,27,,,,126,433,1,C,
scrutiniCI,12130430280,ESERCIZIO,10635,7671,"72,12",Dato aggiornato al 05/03/2018 - 09:22,15,15,,,,72,252,13,C,
scrutiniCI,12130430300,ESERCIZIO,2546,1763,"69,24",Dato aggiornato al 05/03/2018 - 02:38,14,14,,,,15,78,0,C,
scrutiniCI,12130460010,ESERCIZIO,8702,6613,"75,99",Dato aggiornato al 05/03/2018 - 08:10,14,14,,,,59,264,0,C,
scrutiniCI,12130460020,ESERCIZIO,1506,1146,"76,09",Dato aggiornato al 05/03/2018 - 03:08,4,4,,,,22,42,2,C,
scrutiniCI,12130460030,ESERCIZIO,49932,35282,"70,66",Dato aggiornato al 05/03/2018 - 05:23,71,71,,,,262,990,0,C,
scrutiniCI,12130460040,ESERCIZIO,842,617,"73,27",Dato aggiornato al 05/03/2018 - 03:08,2,2,,,,12,24,0,C,
scrutiniCI,12130460050,ESERCIZIO,595,417,"70,08",Dato aggiornato al 05/03/2018 - 03:36,2,2,,,,2,8,0,C,
scrutiniCI,12130460060,ESERCIZIO,1822,1432,"78,59",Dato aggiornato al 05/03/2018 - 04:11,6,6,,,,23,59,0,C,
scrutiniCI,12130460070,ESERCIZIO,6605,4730,"71,61",Dato aggiornato al 05/03/2018 - 04:42,18,18,,,,41,192,0,C,
scrutiniCI,12130460080,ESERCIZIO,3910,2711,"69,33",Dato aggiornato al 05/03/2018 - 06:32,6,6,,,,13,56,0,C,
scrutiniCI,12130460090,ESERCIZIO,3898,3034,"77,83",Dato aggiornato al 05/03/2018 - 07:20,7,7,,,,35,90,0,C,
scrutiniCI,12130460100,ESERCIZIO,55257,40457,"73,21",Dato aggiornato al 05/03/2018 - 09:26,80,80,,,,270,1137,1,C,
scrutiniCI,12130460110,ESERCIZIO,8373,5829,"69,61",Dato aggiornato al 05/03/2018 - 07:18,9,9,,,,55,197,0,C,
scrutiniCI,12130460120,ESERCIZIO,,1466,"74,30",Dato aggiornato al 05/03/2018 - 03:44,6,6,,,,21,51,0,C,
scrutiniCI,12130460130,ESERCIZIO,1739,1324,"76,13",Dato aggiornato al 05/03/2018 - 07:35,2,2,,,,17,53,0,C,
scrutiniCI,12130460140,ESERCIZIO,5861,4513,"77,00",Dato aggiornato al 05/03/2018 - 04:08,22,22,,,,56,164,0,C,
scrutiniCI,12130460150,ESERCIZIO,1588,1198,"75,44",Dato aggiornato al 05/03/2018 - 04:22,4,4,,,,12,32,0,C,
scrutiniCI,12130460160,ESERCIZIO,3686,2900,"78,67",Dato aggiornato al 05/03/2018 - 06:26,4,4,,,,40,96,0,C,
scrutiniCI,12130460170,ESERCIZIO,934,575,"61,56",Dato aggiornato al 05/03/2018 - 02:38,4,4,,,,16,24,0,C,
scrutiniCI,12140430020,ESERCIZIO,4663,3364,"72,14",Dato aggiornato al 05/03/2018 - 07:30,12,12,,,,29,111,0,C,
scrutiniCI,12140430030,ESERCIZIO,7699,6085,"79,03",Dato aggiornato al 05/03/2018 - 09:26,13,13,,,,80,229,0,C,
scrutiniCI,12140430040,ESERCIZIO,5620,4288,"76,29",Dato aggiornato al 05/03/2018 - 07:48,14,14,,,,60,154,5,C,
scrutiniCI,12140430060,ESERCIZIO,1772,1440,"81,26",Dato aggiornato al 05/03/2018 - 05:25,5,5,,,,27,65,0,C,
scrutiniCI,12140430070,ESERCIZIO,36077,27149,"75,25",Dato aggiornato al 05/03/2018 - 05:35,52,52,,,,249,806,0,C,
scrutiniCI,12140430080,ESERCIZIO,467,373,"79,87",Dato aggiornato al 05/03/2018 - 04:51,1,1,,,,11,21,0,C,
scrutiniCI,12140430090,ESERCIZIO,4692,3805,"81,09",Dato aggiornato al 05/03/2018 - 08:13,5,5,,,,46,120,0,C,
scrutiniCI,12140430100,ESERCIZIO,1494,1198,"80,18",Dato aggiornato al 05/03/2018 - 03:33,3,3,,,,19,43,0,C,
scrutiniCI,12140430110,ESERCIZIO,4094,3265,"79,75",Dato aggiornato al 05/03/2018 - 09:26,9,9,,,,57,155,0,C,
scrutiniCI,12140430125,ESERCIZIO,642,429,"66,82",Dato aggiornato al 05/03/2018 - 05:15,2,2,,,,12,23,0,C,
scrutiniCI,12140430140,ESERCIZIO,480,384,"80,00",Dato aggiornato al 05/03/2018 - 02:22,1,1,,,,6,13,0,C,
scrutiniCI,12140430150,ESERCIZIO,2965,2256,"76,08",Dato aggiornato al 05/03/2018 - 05:18,6,6,,,,27,82,0,C,
scrutiniCI,12140430170,ESERCIZIO,68855,51211,"74,37",Dato aggiornato al 05/03/2018 - 09:34,86,86,,,,381,1216,1,C,
scrutiniCI,12140430180,ESERCIZIO,18118,13621,"75,17",Dato aggiornato al 05/03/2018 - 05:47,24,24,,,,103,349,1,C,
scrutiniCI,12140430190,ESERCIZIO,1760,1240,"70,45",Dato aggiornato al 05/03/2018 - 02:27,5,5,,,,20,72,0,C,
scrutiniCI,12140430200,ESERCIZIO,893,690,"77,26",Dato aggiornato al 05/03/2018 - 03:33,3,3,,,,6,55,0,C,
scrutiniCI,12140430220,ESERCIZIO,2874,2118,"73,69",Dato aggiornato al 05/03/2018 - 04:49,6,6,,,,35,100,0,C,
scrutiniCI,12140430230,ESERCIZIO,1947,1566,"80,43",Dato aggiornato al 05/03/2018 - 04:21,3,3,,,,13,62,0,C,
scrutiniCI,12140430250,ESERCIZIO,1956,1547,"79,08",Dato aggiornato al 05/03/2018 - 06:20,3,3,,,,38,69,0,C,
scrutiniCI,12140430260,ESERCIZIO,6582,4606,"69,97",Dato aggiornato al 05/03/2018 - 09:26,7,7,,,,42,124,0,C,
scrutiniCI,12140430270,ESERCIZIO,1144,918,"80,24",Dato aggiornato al 05/03/2018 - 05:28,2,2,,,,16,30,0,C,
scrutiniCI,12140430291,ESERCIZIO,914,723,"79,10",Dato aggiornato al 05/03/2018 - 03:31,4,4,,,,20,50,0,C,
scrutiniCI,12140430310,ESERCIZIO,807,597,"73,97",Dato aggiornato al 05/03/2018 - 02:27,3,3,,,,13,37,0,C,
scrutiniCI,12140430330,ESERCIZIO,49369,35770,"72,45",Dato aggiornato al 05/03/2018 - 07:28,63,63,,,,221,941,0,C,
scrutiniCI,12140430340,ESERCIZIO,1315,1011,"76,88",Dato aggiornato al 05/03/2018 - 04:45,3,3,,,,15,48,0,C,
scrutiniCI,12140430350,ESERCIZIO,1075,812,"75,53",Dato aggiornato al 05/03/2018 - 02:55,3,3,,,,10,22,0,C,
scrutiniCI,12210620020,ESERCIZIO,6432,5091,"79,15",Dato aggiornato al 05/03/2018 - 05:18,6,6,,,,55,153,0,C,
scrutiniCI,12210620030,ESERCIZIO,4543,3537,"77,85",Dato aggiornato al 05/03/2018 - 09:08,5,5,,,,39,91,0,C,
scrutiniCI,12210620040,ESERCIZIO,5146,4006,"77,84",Dato aggiornato al 05/03/2018 - 08:39,6,6,,,,46,144,0,C,
scrutiniCI,12210620050,ESERCIZIO,9582,7543,"78,72",Dato aggiornato al 05/03/2018 - 12:12,10,10,,,,73,242,0,C,
scrutiniCI,12210620080,ESERCIZIO,35025,27419,"78,28",Dato aggiornato al 05/03/2018 - 08:03,36,36,,,,234,741,0,C,
scrutiniCI,12210620090,ESERCIZIO,9744,7553,"77,51",Dato aggiornato al 05/03/2018 - 07:36,11,11,,,,87,281,0,C,
scrutiniCI,12210620250,ESERCIZIO,68263,52335,"76,66",Dato aggiornato al 05/03/2018 - 12:10,86,86,,,,437,1261,1,C,
scrutiniCI,12210620300,ESERCIZIO,25069,20027,"79,88",Dato aggiornato al 05/03/2018 - 08:27,33,33,,,,176,608,3,C,
scrutiniCI,12210620320,ESERCIZIO,9452,7349,"77,75",Dato aggiornato al 05/03/2018 - 10:04,12,12,,,,75,214,0,C,
scrutiniCI,12210620340,ESERCIZIO,10137,8099,"79,89",Dato aggiornato al 05/03/2018 - 04:15,12,12,,,,78,287,0,C,
scrutiniCI,12210620360,ESERCIZIO,9735,7809,"80,21",Dato aggiornato al 05/03/2018 - 05:03,12,12,,,,64,219,0,C,
scrutiniCI,12210620370,ESERCIZIO,6885,5376,"78,08",Dato aggiornato al 05/03/2018 - 07:17,8,8,,,,50,128,0,C,
scrutiniCI,12220300190,ESERCIZIO,16370,12819,"78,30",Dato aggiornato al 05/03/2018 - 05:30,20,20,,,,112,325,7,C,
scrutiniCI,12220300200,ESERCIZIO,3901,3165,"81,13",Dato aggiornato al 05/03/2018 - 03:29,4,4,,,,40,85,0,C,
scrutiniCI,12220300270,ESERCIZIO,2796,2217,"79,29",Dato aggiornato al 05/03/2018 - 04:59,3,3,,,,21,72,0,C,
scrutiniCI,12220620060,ESERCIZIO,4986,3958,"79,38",Dato aggiornato al 05/03/2018 - 07:13,5,5,,,,48,128,0,C,
scrutiniCI,12220620070,ESERCIZIO,880,689,"78,29",Dato aggiornato al 05/03/2018 - 04:42,1,1,,,,5,19,0,C,
scrutiniCI,12220620075,ESERCIZIO,9771,7766,"79,48",Dato aggiornato al 05/03/2018 - 11:02,13,13,,,,85,238,0,C,
scrutiniCI,12220620100,ESERCIZIO,1589,1230,"77,40",Dato aggiornato al 05/03/2018 - 07:07,2,2,,,,10,52,0,C,
scrutiniCI,12220620110,ESERCIZIO,1574,1261,"80,11",Dato aggiornato al 05/03/2018 - 04:39,4,4,,,,19,49,0,C,
scrutiniCI,12220620120,ESERCIZIO,1102,870,"78,94",Dato aggiornato al 05/03/2018 - 03:08,2,2,,,,16,36,0,C,
scrutiniCI,12220620131,ESERCIZIO,4298,3386,"78,78",Dato aggiornato al 05/03/2018 - 08:02,5,5,,,,50,129,0,C,
scrutiniCI,12220620140,ESERCIZIO,2922,2305,"78,88",Dato aggiornato al 05/03/2018 - 07:13,4,4,,,,27,61,0,C,
scrutiniCI,12220620150,ESERCIZIO,968,754,"77,89",Dato aggiornato al 05/03/2018 - 05:24,1,1,,,,14,23,0,C,
scrutiniCI,12220620160,ESERCIZIO,1054,870,"82,54",Dato aggiornato al 05/03/2018 - 04:39,2,2,,,,10,25,0,C,
scrutiniCI,12220620190,ESERCIZIO,1317,1040,"78,96",Dato aggiornato al 05/03/2018 - 03:11,4,4,,,,18,43,0,C,
scrutiniCI,12220620200,ESERCIZIO,1699,1347,"79,28",Dato aggiornato al 05/03/2018 - 09:40,2,2,,,,16,41,0,C,
scrutiniCI,12220620210,ESERCIZIO,574,452,"78,74",Dato aggiornato al 05/03/2018 - 04:00,2,2,,,,6,13,0,C,
scrutiniCI,12220620220,ESERCIZIO,8548,6707,"78,46",Dato aggiornato al 05/03/2018 - 09:03,9,9,,,,60,173,0,C,
scrutiniCI,12220620221,ESERCIZIO,526,419,"79,65",Dato aggiornato al 05/03/2018 - 09:26,1,1,,,,5,19,0,C,
scrutiniCI,12220620230,ESERCIZIO,3593,2855,"79,46",Dato aggiornato al 05/03/2018 - 04:28,6,6,,,,40,124,0,C,
scrutiniCI,12220620240,ESERCIZIO,3760,3097,"82,36",Dato aggiornato al 05/03/2018 - 08:17,7,7,,,,41,115,0,C,
scrutiniCI,12220620260,ESERCIZIO,4465,3544,"79,37",Dato aggiornato al 05/03/2018 - 10:55,11,11,,,,39,143,0,C,
scrutiniCI,12220620270,ESERCIZIO,11569,9114,"78,77",Dato aggiornato al 05/03/2018 - 08:39,14,14,,,,91,246,0,C,
scrutiniCI,12220620280,ESERCIZIO,21207,16447,"77,55",Dato aggiornato al 05/03/2018 - 07:30,29,29,,,,190,463,3,C,
scrutiniCI,12220620290,ESERCIZIO,1206,977,"81,01",Dato aggiornato al 05/03/2018 - 05:47,2,2,,,,14,34,0,C,
scrutiniCI,12220620310,ESERCIZIO,21987,17654,"80,29",Dato aggiornato al 05/03/2018 - 04:56,26,26,,,,217,531,0,C,
scrutiniCI,12220620330,ESERCIZIO,1321,1052,"79,63",Dato aggiornato al 05/03/2018 - 02:17,4,4,,,,15,30,0,C,
scrutiniCI,12220620350,ESERCIZIO,3547,2770,"78,09",Dato aggiornato al 05/03/2018 - 08:56,5,5,,,,39,95,0,C,
scrutiniCI,12220620380,ESERCIZIO,8344,6561,"78,63",Dato aggiornato al 05/03/2018 - 06:01,14,14,,,,83,260,0,C,
